# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
7.120967741935483319e-01	1.032357473035439149e-01	9.653239250183105469e-01
7.137096774193548709e-01	1.032357473035439149e-01	9.649170637130737305e-01
7.137096774193548709e-01	1.047765793528505351e-01	9.648888707160949707e-01
7.161290322580645684e-01	1.047765793528505351e-01	9.644998311996459961e-01
7.161290322580645684e-01	1.063174114021571692e-01	9.642062783241271973e-01
7.217741935483871218e-01	1.063174114021571692e-01	9.629295468330383301e-01
7.217741935483871218e-01	1.078582434514637894e-01	9.623231887817382812e-01
7.225806451612902803e-01	1.078582434514637894e-01	9.621070027351379395e-01
7.225806451612902803e-01	1.093990755007704097e-01	9.620915651321411133e-01
7.241935483870968193e-01	1.093990755007704097e-01	9.613075256347656250e-01
7.241935483870968193e-01	1.140215716486902980e-01	9.606287479400634766e-01
7.274193548387096753e-01	1.140215716486902980e-01	9.580363035202026367e-01
7.274193548387096753e-01	1.171032357473035385e-01	9.573563337326049805e-01
7.298387096774193727e-01	1.171032357473035385e-01	9.568413496017456055e-01
7.298387096774193727e-01	1.186440677966101725e-01	9.566352367401123047e-01
7.338709677419354982e-01	1.186440677966101725e-01	9.556392431259155273e-01
7.338709677419354982e-01	1.201848998459167928e-01	9.545226097106933594e-01
7.346774193548386567e-01	1.201848998459167928e-01	9.544028043746948242e-01
7.346774193548386567e-01	1.217257318952234268e-01	9.537292122840881348e-01
7.387096774193548931e-01	1.217257318952234268e-01	9.517252445220947266e-01
7.387096774193548931e-01	1.232665639445300471e-01	9.516122937202453613e-01
7.403225806451613211e-01	1.232665639445300471e-01	9.495177865028381348e-01
7.403225806451613211e-01	1.248073959938366673e-01	9.494804739952087402e-01
7.419354838709677491e-01	1.248073959938366673e-01	9.492021203041076660e-01
7.419354838709677491e-01	1.263482280431433014e-01	9.491981267929077148e-01
7.467741935483871440e-01	1.263482280431433014e-01	9.471513628959655762e-01
7.467741935483871440e-01	1.278890600924499354e-01	9.461018443107604980e-01
7.491935483870967305e-01	1.278890600924499354e-01	9.455330967903137207e-01
7.491935483870967305e-01	1.294298921417565418e-01	9.448983073234558105e-01
7.516129032258064280e-01	1.294298921417565418e-01	9.442468881607055664e-01
7.516129032258064280e-01	1.309707241910631759e-01	9.428505301475524902e-01
7.540322580645161255e-01	1.309707241910631759e-01	9.407474994659423828e-01
7.540322580645161255e-01	1.325115562403698100e-01	9.399923086166381836e-01
7.564516129032258229e-01	1.325115562403698100e-01	9.388057589530944824e-01
7.564516129032258229e-01	1.355932203389830504e-01	9.383085370063781738e-01
7.580645161290322509e-01	1.355932203389830504e-01	9.371747374534606934e-01
7.580645161290322509e-01	1.371340523882896845e-01	9.366543292999267578e-01
7.620967741935483764e-01	1.371340523882896845e-01	9.355068802833557129e-01
7.620967741935483764e-01	1.386748844375962908e-01	9.355019927024841309e-01
7.629032258064516459e-01	1.386748844375962908e-01	9.351035356521606445e-01
7.629032258064516459e-01	1.402157164869029249e-01	9.345962405204772949e-01
7.637096774193548043e-01	1.402157164869029249e-01	9.341623783111572266e-01
7.637096774193548043e-01	1.417565485362095590e-01	9.336249232292175293e-01
7.677419354838709298e-01	1.417565485362095590e-01	9.300227165222167969e-01
7.677419354838709298e-01	1.432973805855161653e-01	9.291694760322570801e-01
7.733870967741935942e-01	1.432973805855161653e-01	9.236864447593688965e-01
7.733870967741935942e-01	1.463790446841294335e-01	9.233872890472412109e-01
7.741935483870967527e-01	1.463790446841294335e-01	9.222445487976074219e-01
7.741935483870967527e-01	1.479198767334360676e-01	9.216351509094238281e-01
7.798387096774193061e-01	1.479198767334360676e-01	9.177456498146057129e-01
7.798387096774193061e-01	1.494607087827426739e-01	9.169052243232727051e-01
7.806451612903225756e-01	1.494607087827426739e-01	9.162065982818603516e-01
7.806451612903225756e-01	1.510015408320493080e-01	9.154068231582641602e-01
7.814516129032258451e-01	1.510015408320493080e-01	9.148889780044555664e-01
7.814516129032258451e-01	1.571648690292758166e-01	9.117924571037292480e-01
7.822580645161290036e-01	1.571648690292758166e-01	9.100081324577331543e-01
7.822580645161290036e-01	1.587057010785824229e-01	9.099197983741760254e-01
7.846774193548387011e-01	1.587057010785824229e-01	9.081262350082397461e-01
7.846774193548387011e-01	1.617873651771956911e-01	9.067835807800292969e-01
7.887096774193548265e-01	1.617873651771956911e-01	8.995426893234252930e-01
7.887096774193548265e-01	1.648690292758089315e-01	8.989372253417968750e-01
7.919354838709677935e-01	1.648690292758089315e-01	8.938159346580505371e-01
7.919354838709677935e-01	1.664098613251155656e-01	8.919031023979187012e-01
7.935483870967742215e-01	1.664098613251155656e-01	8.906497955322265625e-01
7.935483870967742215e-01	1.694915254237288060e-01	8.895292878150939941e-01
7.951612903225806495e-01	1.694915254237288060e-01	8.861002922058105469e-01
7.951612903225806495e-01	1.741140215716486805e-01	8.839681744575500488e-01
7.975806451612903469e-01	1.741140215716486805e-01	8.835983276367187500e-01
7.975806451612903469e-01	1.818181818181818232e-01	8.803388476371765137e-01
8.016129032258064724e-01	1.818181818181818232e-01	8.758792877197265625e-01
8.016129032258064724e-01	1.833590138674884573e-01	8.745419383049011230e-01
8.032258064516129004e-01	1.833590138674884573e-01	8.720322251319885254e-01
8.032258064516129004e-01	1.848998459167950636e-01	8.719757199287414551e-01
8.040322580645161699e-01	1.848998459167950636e-01	8.663501143455505371e-01
8.040322580645161699e-01	1.879815100154083318e-01	8.638911843299865723e-01
8.048387096774193283e-01	1.879815100154083318e-01	8.625697493553161621e-01
8.048387096774193283e-01	1.895223420647149382e-01	8.613848686218261719e-01
8.088709677419354538e-01	1.895223420647149382e-01	8.591738939285278320e-01
8.088709677419354538e-01	1.926040061633282063e-01	8.555554151535034180e-01
8.120967741935484208e-01	1.926040061633282063e-01	8.538356423377990723e-01
8.120967741935484208e-01	1.941448382126348127e-01	8.527081012725830078e-01
8.129032258064515792e-01	1.941448382126348127e-01	8.521988391876220703e-01
8.129032258064515792e-01	1.956856702619414468e-01	8.513959050178527832e-01
8.137096774193548487e-01	1.956856702619414468e-01	8.509809970855712891e-01
8.137096774193548487e-01	1.972265023112480808e-01	8.503903746604919434e-01
8.153225806451612767e-01	1.972265023112480808e-01	8.490107059478759766e-01
8.153225806451612767e-01	1.987673343605546872e-01	8.477475047111511230e-01
8.185483870967742437e-01	1.987673343605546872e-01	8.411701321601867676e-01
8.185483870967742437e-01	2.018489984591679554e-01	8.392891883850097656e-01
8.193548387096774022e-01	2.018489984591679554e-01	8.367143869400024414e-01
8.193548387096774022e-01	2.049306625577811958e-01	8.352508544921875000e-01
8.201612903225806717e-01	2.049306625577811958e-01	8.337134718894958496e-01
8.201612903225806717e-01	2.064714946070878299e-01	8.299361467361450195e-01
8.209677419354838301e-01	2.064714946070878299e-01	8.287643790245056152e-01
8.209677419354838301e-01	2.080123266563944640e-01	8.282837867736816406e-01
8.217741935483870996e-01	2.080123266563944640e-01	8.280666470527648926e-01
8.217741935483870996e-01	2.095531587057010703e-01	8.264317512512207031e-01
8.233870967741935276e-01	2.095531587057010703e-01	8.249782919883728027e-01
8.233870967741935276e-01	2.110939907550077044e-01	8.249362707138061523e-01
8.298387096774193505e-01	2.110939907550077044e-01	8.170318603515625000e-01
8.298387096774193505e-01	2.126348228043143385e-01	8.168374896049499512e-01
8.314516129032257785e-01	2.126348228043143385e-01	8.159199357032775879e-01
8.314516129032257785e-01	2.141756548536209448e-01	8.150902986526489258e-01
8.354838709677419040e-01	2.141756548536209448e-01	8.068315386772155762e-01
8.354838709677419040e-01	2.157164869029275789e-01	8.065570592880249023e-01
8.403225806451612989e-01	2.157164869029275789e-01	8.035506010055541992e-01
8.403225806451612989e-01	2.187981510015408193e-01	7.956367731094360352e-01
8.411290322580645684e-01	2.187981510015408193e-01	7.953969836235046387e-01
8.411290322580645684e-01	2.203389830508474534e-01	7.941989898681640625e-01
8.443548387096774244e-01	2.203389830508474534e-01	7.853385806083679199e-01
8.443548387096774244e-01	2.234206471494607216e-01	7.803762555122375488e-01
8.467741935483871218e-01	2.234206471494607216e-01	7.768010497093200684e-01
8.467741935483871218e-01	2.249614791987673279e-01	7.752866148948669434e-01
8.475806451612902803e-01	2.249614791987673279e-01	7.735633850097656250e-01
8.475806451612902803e-01	2.265023112480739620e-01	7.733996510505676270e-01
8.516129032258064058e-01	2.265023112480739620e-01	7.638274431228637695e-01
8.516129032258064058e-01	2.280431432973805961e-01	7.630875706672668457e-01
8.540322580645161032e-01	2.280431432973805961e-01	7.586731314659118652e-01
8.540322580645161032e-01	2.295839753466872024e-01	7.548029422760009766e-01
8.548387096774193727e-01	2.295839753466872024e-01	7.547484636306762695e-01
8.548387096774193727e-01	2.311248073959938365e-01	7.544834613800048828e-01
8.556451612903225312e-01	2.311248073959938365e-01	7.530275583267211914e-01
8.556451612903225312e-01	2.326656394453004706e-01	7.528294324874877930e-01
8.580645161290322287e-01	2.326656394453004706e-01	7.437123060226440430e-01
8.580645161290322287e-01	2.342064714946070769e-01	7.387411594390869141e-01
8.596774193548386567e-01	2.342064714946070769e-01	7.369179129600524902e-01
8.596774193548386567e-01	2.357473035439137110e-01	7.346131801605224609e-01
8.604838709677419262e-01	2.357473035439137110e-01	7.336648702621459961e-01
8.604838709677419262e-01	2.434514637904468537e-01	7.243756055831909180e-01
8.620967741935483541e-01	2.434514637904468537e-01	7.229301333427429199e-01
8.620967741935483541e-01	2.449922958397534600e-01	7.219513058662414551e-01
8.653225806451613211e-01	2.449922958397534600e-01	7.139862179756164551e-01
8.653225806451613211e-01	2.465331278890600941e-01	7.135604619979858398e-01
8.717741935483871440e-01	2.465331278890600941e-01	6.989668011665344238e-01
8.717741935483871440e-01	2.542372881355932090e-01	6.875479221343994141e-01
8.725806451612903025e-01	2.542372881355932090e-01	6.858856081962585449e-01
8.725806451612903025e-01	2.557781201848998709e-01	6.848825812339782715e-01
8.741935483870967305e-01	2.557781201848998709e-01	6.793265342712402344e-01
8.741935483870967305e-01	2.573189522342064772e-01	6.783258914947509766e-01
8.758064516129032695e-01	2.573189522342064772e-01	6.733058691024780273e-01
8.758064516129032695e-01	2.588597842835130836e-01	6.709386110305786133e-01
8.806451612903225534e-01	2.588597842835130836e-01	6.558716893196105957e-01
8.806451612903225534e-01	2.634822804314329581e-01	6.514256000518798828e-01
8.814516129032258229e-01	2.634822804314329581e-01	6.511978507041931152e-01
8.814516129032258229e-01	2.681047765793528326e-01	6.405371427536010742e-01
8.822580645161289814e-01	2.681047765793528326e-01	6.397277116775512695e-01
8.822580645161289814e-01	2.727272727272727071e-01	6.321571469306945801e-01
8.854838709677419484e-01	2.727272727272727071e-01	6.240611672401428223e-01
8.854838709677419484e-01	2.742681047765793689e-01	6.219483613967895508e-01
8.879032258064516459e-01	2.742681047765793689e-01	6.115276813507080078e-01
8.879032258064516459e-01	2.758089368258859753e-01	6.111147999763488770e-01
8.895161290322580738e-01	2.758089368258859753e-01	5.995293259620666504e-01
8.895161290322580738e-01	2.788906009244992434e-01	5.890027284622192383e-01
8.919354838709677713e-01	2.788906009244992434e-01	5.802419781684875488e-01
8.919354838709677713e-01	2.804314329738058498e-01	5.612099170684814453e-01
8.943548387096774688e-01	2.804314329738058498e-01	5.572357773780822754e-01
8.943548387096774688e-01	2.819722650231124561e-01	5.353855490684509277e-01
8.951612903225806273e-01	2.819722650231124561e-01	5.339734554290771484e-01
8.951612903225806273e-01	2.835130970724191179e-01	5.328413844108581543e-01
8.967741935483870552e-01	2.835130970724191179e-01	5.272553563117980957e-01
8.967741935483870552e-01	2.865947611710323306e-01	5.254887342453002930e-01
8.975806451612903247e-01	2.865947611710323306e-01	5.249921083450317383e-01
8.975806451612903247e-01	2.896764252696455988e-01	5.229337215423583984e-01
9.024193548387097197e-01	2.896764252696455988e-01	4.927532076835632324e-01
9.024193548387097197e-01	2.927580893682588670e-01	4.866895675659179688e-01
9.032258064516128782e-01	2.927580893682588670e-01	4.865962266921997070e-01
9.032258064516128782e-01	3.004622496147920097e-01	4.626086950302124023e-01
9.040322580645161477e-01	3.004622496147920097e-01	4.615329205989837646e-01
9.040322580645161477e-01	3.035439137134052223e-01	4.598458707332611084e-01
9.056451612903225756e-01	3.035439137134052223e-01	4.514575600624084473e-01
9.056451612903225756e-01	3.066255778120184905e-01	4.473023116588592529e-01
9.064516129032258451e-01	3.066255778120184905e-01	4.454981982707977295e-01
9.064516129032258451e-01	3.081664098613250968e-01	4.446310400962829590e-01
9.080645161290322731e-01	3.081664098613250968e-01	4.402897655963897705e-01
9.080645161290322731e-01	3.097072419106317587e-01	4.401455223560333252e-01
9.088709677419354316e-01	3.097072419106317587e-01	4.386417567729949951e-01
9.088709677419354316e-01	3.112480739599383650e-01	4.368969500064849854e-01
9.096774193548387011e-01	3.112480739599383650e-01	4.303145110607147217e-01
9.096774193548387011e-01	3.158705701078582395e-01	4.218447804450988770e-01
9.104838709677419706e-01	3.158705701078582395e-01	4.214047193527221680e-01
9.104838709677419706e-01	3.220338983050847204e-01	4.012081921100616455e-01
9.120967741935483986e-01	3.220338983050847204e-01	3.974796831607818604e-01
9.120967741935483986e-01	3.251155624036979885e-01	3.838757872581481934e-01
9.137096774193548265e-01	3.251155624036979885e-01	3.764623999595642090e-01
9.137096774193548265e-01	3.266563944530045949e-01	3.713091015815734863e-01
9.161290322580645240e-01	3.266563944530045949e-01	3.548944294452667236e-01
9.161290322580645240e-01	3.328197226502311312e-01	3.433907628059387207e-01
9.169354838709677935e-01	3.328197226502311312e-01	3.413531184196472168e-01
9.169354838709677935e-01	3.343605546995377376e-01	3.403407335281372070e-01
9.177419354838709520e-01	3.343605546995377376e-01	3.390813767910003662e-01
9.177419354838709520e-01	3.405238828967642739e-01	3.354933261871337891e-01
9.185483870967742215e-01	3.405238828967642739e-01	3.327680230140686035e-01
9.185483870967742215e-01	3.436055469953774866e-01	3.275195956230163574e-01
9.193548387096773800e-01	3.436055469953774866e-01	3.271094858646392822e-01
9.193548387096773800e-01	3.466872110939907548e-01	3.247617781162261963e-01
9.201612903225806495e-01	3.466872110939907548e-01	3.147577643394470215e-01
9.201612903225806495e-01	3.482280431432973611e-01	3.036088943481445312e-01
9.209677419354839190e-01	3.482280431432973611e-01	3.004418909549713135e-01
9.209677419354839190e-01	3.497688751926040229e-01	2.992040514945983887e-01
9.233870967741935054e-01	3.497688751926040229e-01	2.919948697090148926e-01
9.233870967741935054e-01	3.559322033898305038e-01	2.874370813369750977e-01
9.241935483870967749e-01	3.559322033898305038e-01	2.870923876762390137e-01
9.241935483870967749e-01	3.590138674884437719e-01	2.827368080615997314e-01
9.250000000000000444e-01	3.590138674884437719e-01	2.819291651248931885e-01
9.250000000000000444e-01	3.620955315870569846e-01	2.763077616691589355e-01
9.282258064516129004e-01	3.620955315870569846e-01	2.667143344879150391e-01
9.282258064516129004e-01	3.697996918335901273e-01	2.576711475849151611e-01
9.306451612903225978e-01	3.697996918335901273e-01	2.381800264120101929e-01
9.306451612903225978e-01	3.713405238828967891e-01	2.379664629697799683e-01
9.346774193548387233e-01	3.713405238828967891e-01	2.303812354803085327e-01
9.346774193548387233e-01	3.759630200308166637e-01	2.247095853090286255e-01
9.362903225806451513e-01	3.759630200308166637e-01	2.205528169870376587e-01
9.362903225806451513e-01	3.790446841294298763e-01	2.197168022394180298e-01
9.370967741935484208e-01	3.790446841294298763e-01	2.180586904287338257e-01
9.370967741935484208e-01	3.867488443759630190e-01	1.982038915157318115e-01
9.379032258064515792e-01	3.867488443759630190e-01	1.972067058086395264e-01
9.379032258064515792e-01	3.975346687211093744e-01	1.883038282394409180e-01
9.395161290322581182e-01	3.975346687211093744e-01	1.872830986976623535e-01
9.395161290322581182e-01	4.083204930662557852e-01	1.772078871726989746e-01
9.411290322580645462e-01	4.083204930662557852e-01	1.743376553058624268e-01
9.411290322580645462e-01	4.114021571648690534e-01	1.712159216403961182e-01
9.419354838709677047e-01	4.114021571648690534e-01	1.699516028165817261e-01
9.419354838709677047e-01	4.206471494607088024e-01	1.634851098060607910e-01
9.427419354838709742e-01	4.206471494607088024e-01	1.630198955535888672e-01
9.427419354838709742e-01	4.252696456086286769e-01	1.583148986101150513e-01
9.443548387096774022e-01	4.252696456086286769e-01	1.558901518583297729e-01
9.443548387096774022e-01	4.268104776579352833e-01	1.553013771772384644e-01
9.451612903225806717e-01	4.268104776579352833e-01	1.551229208707809448e-01
9.451612903225806717e-01	4.329738058551617641e-01	1.541183292865753174e-01
9.459677419354838301e-01	4.329738058551617641e-01	1.516480594873428345e-01
9.459677419354838301e-01	4.345146379044684259e-01	1.514343917369842529e-01
9.467741935483870996e-01	4.345146379044684259e-01	1.512093544006347656e-01
9.467741935483870996e-01	4.391371340523883005e-01	1.500142961740493774e-01
9.475806451612903691e-01	4.391371340523883005e-01	1.491905450820922852e-01
9.475806451612903691e-01	4.406779661016949068e-01	1.490388661623001099e-01
9.483870967741935276e-01	4.406779661016949068e-01	1.484510302543640137e-01
9.483870967741935276e-01	4.422187981510015131e-01	1.448790431022644043e-01
9.491935483870967971e-01	4.422187981510015131e-01	1.446817964315414429e-01
9.491935483870967971e-01	4.437596302003081750e-01	1.409486681222915649e-01
9.499999999999999556e-01	4.437596302003081750e-01	1.398401260375976562e-01
9.499999999999999556e-01	4.453004622496147813e-01	1.374501883983612061e-01
9.524193548387096531e-01	4.453004622496147813e-01	1.348514407873153687e-01
9.524193548387096531e-01	4.468412942989214431e-01	1.336481422185897827e-01
9.532258064516129226e-01	4.468412942989214431e-01	1.330268085002899170e-01
9.532258064516129226e-01	4.637904468412942793e-01	1.151173785328865051e-01
9.556451612903226200e-01	4.637904468412942793e-01	1.103301346302032471e-01
9.556451612903226200e-01	4.668721109399075475e-01	1.050912812352180481e-01
9.564516129032257785e-01	4.668721109399075475e-01	1.044984459877014160e-01
9.564516129032257785e-01	4.699537750385208157e-01	1.033123284578323364e-01
9.572580645161290480e-01	4.699537750385208157e-01	1.029000133275985718e-01
9.572580645161290480e-01	4.730354391371340284e-01	9.921137988567352295e-02
9.580645161290322065e-01	4.730354391371340284e-01	9.848978370428085327e-02
9.580645161290322065e-01	4.761171032357472965e-01	9.546273946762084961e-02
9.612903225806451735e-01	4.761171032357472965e-01	9.355876594781875610e-02
9.612903225806451735e-01	4.853620955315870455e-01	8.900102227926254272e-02
9.620967741935483319e-01	4.853620955315870455e-01	8.785704523324966431e-02
9.620967741935483319e-01	4.976887519260400627e-01	8.355360478162765503e-02
