# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
2.048387096774193505e-01	1.540832049306625632e-03	9.999401569366455078e-01
2.072580645161290203e-01	1.540832049306625632e-03	9.999397993087768555e-01
2.088709677419354760e-01	1.540832049306625632e-03	9.999395608901977539e-01
2.120967741935483875e-01	1.540832049306625632e-03	9.999388456344604492e-01
2.137096774193548432e-01	1.540832049306625632e-03	9.999387264251708984e-01
2.145161290322580572e-01	1.540832049306625632e-03	9.999384880065917969e-01
2.161290322580645129e-01	1.540832049306625632e-03	9.999383687973022461e-01
2.185483870967741826e-01	1.540832049306625632e-03	9.999377727508544922e-01
2.201612903225806384e-01	1.540832049306625632e-03	9.999376535415649414e-01
2.209677419354838801e-01	1.540832049306625632e-03	9.999375343322753906e-01
2.241935483870967638e-01	1.540832049306625632e-03	9.999371767044067383e-01
2.282258064516129170e-01	1.540832049306625632e-03	9.999358654022216797e-01
2.298387096774193450e-01	1.540832049306625632e-03	9.999353885650634766e-01
2.362903225806451679e-01	1.540832049306625632e-03	9.999336004257202148e-01
2.387096774193548376e-01	1.540832049306625632e-03	9.999334812164306641e-01
2.395161290322580516e-01	1.540832049306625632e-03	9.999331235885620117e-01
2.411290322580645074e-01	1.540832049306625632e-03	9.999328851699829102e-01
2.508064516129032140e-01	1.540832049306625632e-03	9.999306201934814453e-01
2.524193548387096975e-01	1.540832049306625632e-03	9.999301433563232422e-01
2.556451612903225534e-01	1.540832049306625632e-03	9.999289512634277344e-01
2.572580645161290369e-01	1.540832049306625632e-03	9.999288320541381836e-01
2.580645161290322509e-01	1.540832049306625632e-03	9.999287128448486328e-01
2.612903225806451624e-01	1.540832049306625632e-03	9.999282360076904297e-01
2.620967741935483764e-01	1.540832049306625632e-03	9.999274015426635742e-01
2.620967741935483764e-01	3.081664098613251263e-03	9.999270439147949219e-01
2.629032258064515903e-01	3.081664098613251263e-03	9.999268054962158203e-01
2.661290322580645018e-01	3.081664098613251263e-03	9.999264478683471680e-01
2.685483870967741993e-01	3.081664098613251263e-03	9.999259710311889648e-01
2.701612903225806273e-01	3.081664098613251263e-03	9.999257326126098633e-01
2.709677419354838968e-01	3.081664098613251263e-03	9.999248981475830078e-01
2.725806451612903247e-01	3.081664098613251263e-03	9.999241828918457031e-01
