# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
9.677891654465593518e-01	5.752688172043011194e-01	5.058804526925086975e-02
9.677891654465593518e-01	5.806451612903226200e-01	4.973262175917625427e-02
9.692532942898974824e-01	5.806451612903226200e-01	4.941047355532646179e-02
9.692532942898974824e-01	5.913978494623656212e-01	4.686130210757255554e-02
9.707174231332357239e-01	5.913978494623656212e-01	4.550212994217872620e-02
9.707174231332357239e-01	6.182795698924731242e-01	4.094227030873298645e-02
9.765739385065885791e-01	6.182795698924731242e-01	3.995468840003013611e-02
9.765739385065885791e-01	6.290322580645161255e-01	3.805278241634368896e-02
9.780380673499268207e-01	6.290322580645161255e-01	3.773146122694015503e-02
9.780380673499268207e-01	6.344086021505376261e-01	3.641052916646003723e-02
9.795021961932650623e-01	6.344086021505376261e-01	3.604346141219139099e-02
9.795021961932650623e-01	6.505376344086021279e-01	3.494995832443237305e-02
9.809663250366031928e-01	6.505376344086021279e-01	3.489587455987930298e-02
9.809663250366031928e-01	6.612903225806451291e-01	3.226638212800025940e-02
9.838945827232796759e-01	6.612903225806451291e-01	3.143209964036941528e-02
9.838945827232796759e-01	7.204301075268817467e-01	2.677281387150287628e-02
9.853587115666179175e-01	7.204301075268817467e-01	2.520959824323654175e-02
9.853587115666179175e-01	7.258064516129032473e-01	2.402314729988574982e-02
9.868228404099560480e-01	7.258064516129032473e-01	2.357790060341358185e-02
9.868228404099560480e-01	7.419354838709677491e-01	2.207074500620365143e-02
9.897510980966325311e-01	7.419354838709677491e-01	2.049723640084266663e-02
9.897510980966325311e-01	7.795698924731182533e-01	1.849388331174850464e-02
9.912152269399707727e-01	7.795698924731182533e-01	1.847895607352256775e-02
9.912152269399707727e-01	7.903225806451612545e-01	1.805254630744457245e-02
9.926793557833089032e-01	7.903225806451612545e-01	1.777413859963417053e-02
9.926793557833089032e-01	8.333333333333333703e-01	1.494931895285844803e-02
9.941434846266471448e-01	8.333333333333333703e-01	1.476104650646448135e-02
9.941434846266471448e-01	9.086021505376343788e-01	1.255558058619499207e-02
9.956076134699853863e-01	9.086021505376343788e-01	1.224126387387514114e-02
9.956076134699853863e-01	9.193548387096773800e-01	1.136398036032915115e-02
9.970717423133236279e-01	9.193548387096773800e-01	1.098561566323041916e-02
9.970717423133236279e-01	9.784946236559139976e-01	7.266697939485311508e-03
1.000000000000000000e+00	9.784946236559139976e-01	6.766942795366048813e-03
1.000000000000000000e+00	1.000000000000000000e+00	4.304786678403615952e-03
