# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
9.290322580645161699e-01	4.437596302003081750e-01	2.837867140769958496e-01
9.290322580645161699e-01	4.453004622496147813e-01	2.790398895740509033e-01
9.298387096774193283e-01	4.453004622496147813e-01	2.787356674671173096e-01
9.298387096774193283e-01	4.530046224961479240e-01	2.730620801448822021e-01
9.306451612903225978e-01	4.530046224961479240e-01	2.726387083530426025e-01
9.306451612903225978e-01	4.545454545454545303e-01	2.725984156131744385e-01
9.314516129032257563e-01	4.545454545454545303e-01	2.724815607070922852e-01
9.314516129032257563e-01	4.591679506933744048e-01	2.712697386741638184e-01
9.322580645161290258e-01	4.591679506933744048e-01	2.702962756156921387e-01
9.322580645161290258e-01	4.622496147919876730e-01	2.661921083927154541e-01
9.338709677419354538e-01	4.622496147919876730e-01	2.636020183563232422e-01
9.338709677419354538e-01	4.653312788906009412e-01	2.613960802555084229e-01
9.346774193548387233e-01	4.653312788906009412e-01	2.610681354999542236e-01
9.346774193548387233e-01	4.684129429892141538e-01	2.600012123584747314e-01
9.354838709677418818e-01	4.684129429892141538e-01	2.596788108348846436e-01
9.354838709677418818e-01	4.699537750385208157e-01	2.589793801307678223e-01
9.362903225806451513e-01	4.699537750385208157e-01	2.585594952106475830e-01
9.362903225806451513e-01	4.714946070878274220e-01	2.569260299205780029e-01
9.370967741935484208e-01	4.714946070878274220e-01	2.554824650287628174e-01
9.370967741935484208e-01	4.745762711864406902e-01	2.549070119857788086e-01
9.379032258064515792e-01	4.745762711864406902e-01	2.527680993080139160e-01
9.379032258064515792e-01	4.776579352850539029e-01	2.517992258071899414e-01
9.387096774193548487e-01	4.776579352850539029e-01	2.515240907669067383e-01
9.387096774193548487e-01	4.791987673343605647e-01	2.513546943664550781e-01
9.403225806451612767e-01	4.791987673343605647e-01	2.494806498289108276e-01
9.403225806451612767e-01	4.807395993836671710e-01	2.477215379476547241e-01
9.411290322580645462e-01	4.807395993836671710e-01	2.455619424581527710e-01
9.411290322580645462e-01	4.853620955315870455e-01	2.431926578283309937e-01
9.419354838709677047e-01	4.853620955315870455e-01	2.414807528257369995e-01
9.419354838709677047e-01	4.915254237288135819e-01	2.397599816322326660e-01
9.427419354838709742e-01	4.915254237288135819e-01	2.395988553762435913e-01
9.427419354838709742e-01	4.930662557781201882e-01	2.385130226612091064e-01
9.435483870967742437e-01	4.930662557781201882e-01	2.381110638380050659e-01
9.435483870967742437e-01	4.976887519260400627e-01	2.363902479410171509e-01
9.459677419354838301e-01	4.976887519260400627e-01	2.351206988096237183e-01
9.459677419354838301e-01	5.038520801232665436e-01	2.337609827518463135e-01
9.467741935483870996e-01	5.038520801232665436e-01	2.330975532531738281e-01
9.467741935483870996e-01	5.053929121725732054e-01	2.327198684215545654e-01
9.475806451612903691e-01	5.053929121725732054e-01	2.318793982267379761e-01
9.475806451612903691e-01	5.069337442218798673e-01	2.316976487636566162e-01
9.491935483870967971e-01	5.069337442218798673e-01	2.300112992525100708e-01
9.491935483870967971e-01	5.146379044684129545e-01	2.246727496385574341e-01
9.499999999999999556e-01	5.146379044684129545e-01	2.241137027740478516e-01
9.499999999999999556e-01	5.192604006163328290e-01	2.210184186697006226e-01
9.508064516129032251e-01	5.192604006163328290e-01	2.209011018276214600e-01
9.508064516129032251e-01	5.238828967642527035e-01	2.200430035591125488e-01
9.532258064516129226e-01	5.238828967642527035e-01	2.171431630849838257e-01
9.532258064516129226e-01	5.300462249614792398e-01	2.143599241971969604e-01
9.540322580645160810e-01	5.300462249614792398e-01	2.114183753728866577e-01
9.540322580645160810e-01	5.377503852080123270e-01	2.099146693944931030e-01
9.548387096774193505e-01	5.377503852080123270e-01	2.094830572605133057e-01
9.548387096774193505e-01	5.392912172573189888e-01	2.090460658073425293e-01
9.564516129032257785e-01	5.392912172573189888e-01	2.086700648069381714e-01
9.564516129032257785e-01	5.469953775038520760e-01	2.037469148635864258e-01
9.572580645161290480e-01	5.469953775038520760e-01	2.035041451454162598e-01
9.572580645161290480e-01	5.639445300462249122e-01	1.995205432176589966e-01
9.580645161290322065e-01	5.639445300462249122e-01	1.986799240112304688e-01
9.580645161290322065e-01	5.731895223420646612e-01	1.972064673900604248e-01
9.588709677419354760e-01	5.731895223420646612e-01	1.964220702648162842e-01
9.588709677419354760e-01	5.778120184899846468e-01	1.953064352273941040e-01
9.596774193548387455e-01	5.778120184899846468e-01	1.942137032747268677e-01
9.596774193548387455e-01	5.793528505392911976e-01	1.932329088449478149e-01
9.604838709677419040e-01	5.793528505392911976e-01	1.930581182241439819e-01
9.604838709677419040e-01	5.808936825885978594e-01	1.923723220825195312e-01
9.612903225806451735e-01	5.808936825885978594e-01	1.918551176786422729e-01
9.612903225806451735e-01	5.901386748844376084e-01	1.908325701951980591e-01
9.620967741935483319e-01	5.901386748844376084e-01	1.902844607830047607e-01
9.620967741935483319e-01	5.993836671802773575e-01	1.864539086818695068e-01
9.629032258064516014e-01	5.993836671802773575e-01	1.858176738023757935e-01
9.629032258064516014e-01	6.009244992295840193e-01	1.850273907184600830e-01
9.653225806451612989e-01	6.009244992295840193e-01	1.835041344165802002e-01
9.653225806451612989e-01	6.317411402157164790e-01	1.656268686056137085e-01
9.661290322580645684e-01	6.317411402157164790e-01	1.653590798377990723e-01
9.661290322580645684e-01	6.425269645608628899e-01	1.587264090776443481e-01
9.693548387096774244e-01	6.425269645608628899e-01	1.540348827838897705e-01
9.693548387096774244e-01	6.471494607087827644e-01	1.529669463634490967e-01
9.701612903225806939e-01	6.471494607087827644e-01	1.528123915195465088e-01
9.701612903225806939e-01	6.610169491525423879e-01	1.467771232128143311e-01
9.717741935483871218e-01	6.610169491525423879e-01	1.464464664459228516e-01
9.717741935483871218e-01	6.625577812018490498e-01	1.453272253274917603e-01
9.725806451612902803e-01	6.625577812018490498e-01	1.447524428367614746e-01
9.725806451612902803e-01	6.671802773497689243e-01	1.421835720539093018e-01
9.733870967741935498e-01	6.671802773497689243e-01	1.419835984706878662e-01
9.733870967741935498e-01	6.687211093990754751e-01	1.414521038532257080e-01
9.758064516129032473e-01	6.687211093990754751e-01	1.393525749444961548e-01
9.758064516129032473e-01	6.733436055469953496e-01	1.357201635837554932e-01
9.766129032258064058e-01	6.733436055469953496e-01	1.354348659515380859e-01
9.766129032258064058e-01	6.748844375963020115e-01	1.330150961875915527e-01
9.774193548387096753e-01	6.748844375963020115e-01	1.322224140167236328e-01
9.774193548387096753e-01	6.841294298921417605e-01	1.244683861732482910e-01
9.782258064516129448e-01	6.841294298921417605e-01	1.235774680972099304e-01
9.782258064516129448e-01	6.979969183359013840e-01	1.143440753221511841e-01
9.790322580645161032e-01	6.979969183359013840e-01	1.139729171991348267e-01
9.790322580645161032e-01	7.057010785824344712e-01	1.079430207610130310e-01
9.806451612903225312e-01	7.057010785824344712e-01	1.077593490481376648e-01
9.806451612903225312e-01	7.180277349768875439e-01	9.913232922554016113e-02
9.814516129032258007e-01	7.180277349768875439e-01	9.893987327814102173e-02
9.814516129032258007e-01	7.257318952234206311e-01	9.575764089822769165e-02
9.822580645161290702e-01	7.257318952234206311e-01	9.295610338449478149e-02
9.822580645161290702e-01	7.334360554699538293e-01	8.841019868850708008e-02
9.838709677419354982e-01	7.334360554699538293e-01	8.743002265691757202e-02
9.838709677419354982e-01	7.365177195685670419e-01	8.392520248889923096e-02
9.846774193548386567e-01	7.365177195685670419e-01	8.292788267135620117e-02
9.846774193548386567e-01	7.488443759630200036e-01	7.530878484249114990e-02
9.854838709677419262e-01	7.488443759630200036e-01	7.451226562261581421e-02
9.854838709677419262e-01	7.580893682588597526e-01	6.679392606019973755e-02
9.862903225806451957e-01	7.580893682588597526e-01	6.519376486539840698e-02
9.862903225806451957e-01	7.611710323574730763e-01	6.385493278503417969e-02
9.870967741935483541e-01	7.611710323574730763e-01	6.307485699653625488e-02
9.870967741935483541e-01	7.827426810477657870e-01	5.421908572316169739e-02
9.879032258064516236e-01	7.827426810477657870e-01	5.344022437930107117e-02
9.879032258064516236e-01	7.873651771956856615e-01	5.199452117085456848e-02
9.895161290322580516e-01	7.873651771956856615e-01	5.073423311114311218e-02
9.895161290322580516e-01	7.935285053929121979e-01	4.870121926069259644e-02
9.911290322580644796e-01	7.935285053929121979e-01	4.849943891167640686e-02
9.911290322580644796e-01	7.981510015408320724e-01	4.678952693939208984e-02
9.927419354838710186e-01	7.981510015408320724e-01	4.661790281534194946e-02
9.927419354838710186e-01	8.043143297380584977e-01	4.621632397174835205e-02
9.935483870967741771e-01	8.043143297380584977e-01	4.594605416059494019e-02
9.935483870967741771e-01	8.073959938366718214e-01	4.515031725168228149e-02
9.943548387096774466e-01	8.073959938366718214e-01	4.490259662270545959e-02
9.943548387096774466e-01	8.212634822804314449e-01	3.935715556144714355e-02
9.951612903225806051e-01	8.212634822804314449e-01	3.872088342905044556e-02
9.951612903225806051e-01	8.243451463790446576e-01	3.811807185411453247e-02
9.959677419354838745e-01	8.243451463790446576e-01	3.763543069362640381e-02
9.959677419354838745e-01	8.397534668721109430e-01	3.309527784585952759e-02
9.967741935483871440e-01	8.397534668721109430e-01	3.289696946740150452e-02
9.967741935483871440e-01	8.459167950693374793e-01	3.174795582890510559e-02
9.975806451612903025e-01	8.459167950693374793e-01	3.164790198206901550e-02
9.975806451612903025e-01	8.582434514637904410e-01	2.891840599477291107e-02
9.991935483870967305e-01	8.582434514637904410e-01	2.847649157047271729e-02
9.991935483870967305e-01	9.506933744221879312e-01	2.511002309620380402e-02
1.000000000000000000e+00	9.506933744221879312e-01	2.510949596762657166e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.552875712513923645e-02
