# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
6.661290322580645240e-01	8.628659476117103710e-02	9.651185870170593262e-01
6.669354838709677935e-01	8.628659476117103710e-02	9.649910330772399902e-01
6.669354838709677935e-01	8.782742681047765732e-02	9.642319679260253906e-01
6.725806451612903469e-01	8.782742681047765732e-02	9.628967046737670898e-01
6.725806451612903469e-01	8.936825885978427753e-02	9.626628160476684570e-01
6.854838709677418818e-01	8.936825885978427753e-02	9.556570053100585938e-01
6.854838709677418818e-01	9.090909090909091161e-02	9.554240703582763672e-01
6.903225806451612767e-01	9.090909090909091161e-02	9.542483091354370117e-01
6.903225806451612767e-01	9.244992295839753182e-02	9.538351297378540039e-01
6.935483870967742437e-01	9.244992295839753182e-02	9.531656503677368164e-01
6.935483870967742437e-01	9.399075500770416591e-02	9.521958231925964355e-01
6.959677419354838301e-01	9.399075500770416591e-02	9.512543678283691406e-01
6.959677419354838301e-01	9.861325115562404042e-02	9.504615068435668945e-01
7.040322580645160810e-01	9.861325115562404042e-02	9.470033645629882812e-01
7.040322580645160810e-01	1.001540832049306606e-01	9.469001293182373047e-01
7.056451612903226200e-01	1.001540832049306606e-01	9.468105435371398926e-01
7.056451612903226200e-01	1.016949152542372947e-01	9.467629790306091309e-01
7.177419354838709964e-01	1.016949152542372947e-01	9.395996928215026855e-01
7.177419354838709964e-01	1.032357473035439149e-01	9.392628073692321777e-01
7.274193548387096753e-01	1.032357473035439149e-01	9.362426996231079102e-01
7.274193548387096753e-01	1.047765793528505351e-01	9.362328648567199707e-01
7.322580645161290702e-01	1.047765793528505351e-01	9.353018403053283691e-01
7.322580645161290702e-01	1.093990755007704097e-01	9.332672953605651855e-01
7.338709677419354982e-01	1.093990755007704097e-01	9.322207570075988770e-01
7.338709677419354982e-01	1.109399075500770437e-01	9.319108724594116211e-01
7.379032258064516236e-01	1.109399075500770437e-01	9.306558370590209961e-01
7.379032258064516236e-01	1.124807395993836640e-01	9.306074380874633789e-01
7.403225806451613211e-01	1.124807395993836640e-01	9.296933412551879883e-01
7.403225806451613211e-01	1.140215716486902980e-01	9.296421408653259277e-01
7.427419354838710186e-01	1.140215716486902980e-01	9.264575242996215820e-01
7.427419354838710186e-01	1.155624036979969183e-01	9.263719916343688965e-01
7.516129032258064280e-01	1.155624036979969183e-01	9.166158437728881836e-01
7.516129032258064280e-01	1.171032357473035385e-01	9.163044691085815430e-01
7.556451612903225534e-01	1.171032357473035385e-01	9.116280674934387207e-01
7.556451612903225534e-01	1.186440677966101725e-01	9.094787240028381348e-01
7.580645161290322509e-01	1.186440677966101725e-01	9.082545638084411621e-01
7.580645161290322509e-01	1.201848998459167928e-01	9.075783491134643555e-01
7.637096774193548043e-01	1.201848998459167928e-01	9.012827277183532715e-01
7.637096774193548043e-01	1.232665639445300471e-01	8.957226872444152832e-01
7.669354838709677713e-01	1.232665639445300471e-01	8.897368311882019043e-01
7.669354838709677713e-01	1.263482280431433014e-01	8.887212872505187988e-01
7.677419354838709298e-01	1.263482280431433014e-01	8.870657086372375488e-01
7.677419354838709298e-01	1.278890600924499354e-01	8.867201209068298340e-01
7.685483870967741993e-01	1.278890600924499354e-01	8.865380883216857910e-01
7.685483870967741993e-01	1.294298921417565418e-01	8.861234188079833984e-01
7.709677419354838968e-01	1.294298921417565418e-01	8.815446496009826660e-01
7.709677419354838968e-01	1.325115562403698100e-01	8.792367577552795410e-01
7.717741935483870552e-01	1.325115562403698100e-01	8.776790499687194824e-01
7.717741935483870552e-01	1.340523882896764163e-01	8.775089383125305176e-01
7.725806451612903247e-01	1.340523882896764163e-01	8.762792348861694336e-01
7.725806451612903247e-01	1.371340523882896845e-01	8.755419850349426270e-01
7.870967741935483986e-01	1.371340523882896845e-01	8.553531169891357422e-01
7.870967741935483986e-01	1.386748844375962908e-01	8.552737832069396973e-01
7.895161290322580960e-01	1.386748844375962908e-01	8.507031202316284180e-01
7.895161290322580960e-01	1.402157164869029249e-01	8.497797846794128418e-01
7.943548387096773800e-01	1.402157164869029249e-01	8.421366214752197266e-01
7.943548387096773800e-01	1.417565485362095590e-01	8.418484926223754883e-01
7.951612903225806495e-01	1.417565485362095590e-01	8.402800559997558594e-01
7.951612903225806495e-01	1.432973805855161653e-01	8.395785689353942871e-01
7.967741935483870774e-01	1.432973805855161653e-01	8.373432159423828125e-01
7.967741935483870774e-01	1.463790446841294335e-01	8.344280123710632324e-01
7.983870967741935054e-01	1.463790446841294335e-01	8.300371170043945312e-01
7.983870967741935054e-01	1.479198767334360676e-01	8.296988606452941895e-01
7.991935483870967749e-01	1.479198767334360676e-01	8.250443339347839355e-01
7.991935483870967749e-01	1.494607087827426739e-01	8.249095082283020020e-01
8.008064516129032029e-01	1.494607087827426739e-01	8.191913366317749023e-01
8.008064516129032029e-01	1.510015408320493080e-01	8.189891576766967773e-01
8.048387096774193283e-01	1.510015408320493080e-01	8.115464448928833008e-01
8.048387096774193283e-01	1.525423728813559421e-01	8.101446628570556641e-01
8.072580645161290258e-01	1.525423728813559421e-01	8.068876266479492188e-01
8.072580645161290258e-01	1.540832049306625484e-01	8.046107888221740723e-01
8.104838709677418818e-01	1.540832049306625484e-01	7.943540215492248535e-01
8.104838709677418818e-01	1.571648690292758166e-01	7.837803959846496582e-01
8.112903225806451513e-01	1.571648690292758166e-01	7.835064530372619629e-01
8.112903225806451513e-01	1.602465331278890570e-01	7.794717550277709961e-01
8.145161290322581182e-01	1.602465331278890570e-01	7.765953540802001953e-01
8.145161290322581182e-01	1.617873651771956911e-01	7.757578492164611816e-01
8.177419354838709742e-01	1.617873651771956911e-01	7.687096595764160156e-01
8.177419354838709742e-01	1.664098613251155656e-01	7.586792111396789551e-01
8.193548387096774022e-01	1.664098613251155656e-01	7.516984939575195312e-01
8.193548387096774022e-01	1.694915254237288060e-01	7.431479096412658691e-01
8.201612903225806717e-01	1.694915254237288060e-01	7.429241538047790527e-01
8.201612903225806717e-01	1.710323574730354401e-01	7.416588068008422852e-01
8.217741935483870996e-01	1.710323574730354401e-01	7.379891872406005859e-01
8.217741935483870996e-01	1.725731895223420742e-01	7.353381514549255371e-01
8.233870967741935276e-01	1.725731895223420742e-01	7.312642335891723633e-01
8.233870967741935276e-01	1.756548536209553146e-01	7.266225218772888184e-01
8.241935483870967971e-01	1.756548536209553146e-01	7.263139486312866211e-01
8.241935483870967971e-01	1.802773497688751891e-01	7.255393266677856445e-01
8.249999999999999556e-01	1.802773497688751891e-01	7.211285233497619629e-01
8.249999999999999556e-01	1.833590138674884573e-01	7.178409099578857422e-01
8.258064516129032251e-01	1.833590138674884573e-01	7.167161703109741211e-01
8.258064516129032251e-01	1.848998459167950636e-01	7.164919972419738770e-01
8.274193548387096531e-01	1.848998459167950636e-01	7.083815336227416992e-01
8.274193548387096531e-01	1.879815100154083318e-01	7.017558217048645020e-01
8.306451612903226200e-01	1.879815100154083318e-01	6.926121711730957031e-01
8.306451612903226200e-01	1.895223420647149382e-01	6.859259605407714844e-01
8.314516129032257785e-01	1.895223420647149382e-01	6.823704838752746582e-01
8.314516129032257785e-01	1.926040061633282063e-01	6.813734173774719238e-01
8.322580645161290480e-01	1.926040061633282063e-01	6.804281473159790039e-01
8.322580645161290480e-01	1.941448382126348127e-01	6.798220872879028320e-01
8.338709677419354760e-01	1.941448382126348127e-01	6.755352020263671875e-01
8.338709677419354760e-01	1.972265023112480808e-01	6.745926737785339355e-01
8.354838709677419040e-01	1.972265023112480808e-01	6.727011203765869141e-01
8.354838709677419040e-01	1.987673343605546872e-01	6.720927357673645020e-01
8.379032258064516014e-01	1.987673343605546872e-01	6.565172076225280762e-01
8.379032258064516014e-01	2.018489984591679554e-01	6.493954062461853027e-01
8.403225806451612989e-01	2.018489984591679554e-01	6.440572142601013184e-01
8.403225806451612989e-01	2.033898305084745894e-01	6.438502669334411621e-01
8.419354838709677269e-01	2.033898305084745894e-01	6.400617957115173340e-01
8.419354838709677269e-01	2.049306625577811958e-01	6.396412849426269531e-01
8.451612903225806939e-01	2.049306625577811958e-01	6.260523200035095215e-01
8.451612903225806939e-01	2.080123266563944640e-01	6.241811513900756836e-01
8.459677419354838523e-01	2.080123266563944640e-01	6.241165995597839355e-01
8.459677419354838523e-01	2.095531587057010703e-01	6.240618228912353516e-01
8.475806451612902803e-01	2.095531587057010703e-01	6.155310273170471191e-01
8.475806451612902803e-01	2.126348228043143385e-01	6.038446426391601562e-01
8.491935483870968193e-01	2.126348228043143385e-01	6.014865636825561523e-01
8.491935483870968193e-01	2.141756548536209448e-01	5.953581929206848145e-01
8.508064516129032473e-01	2.141756548536209448e-01	5.941230654716491699e-01
8.508064516129032473e-01	2.157164869029275789e-01	5.907269716262817383e-01
8.532258064516129448e-01	2.157164869029275789e-01	5.792580842971801758e-01
8.532258064516129448e-01	2.187981510015408193e-01	5.761283636093139648e-01
8.612903225806451957e-01	2.187981510015408193e-01	5.405966639518737793e-01
8.612903225806451957e-01	2.218798151001540875e-01	5.361760854721069336e-01
8.620967741935483541e-01	2.218798151001540875e-01	5.341438055038452148e-01
8.620967741935483541e-01	2.234206471494607216e-01	5.334466695785522461e-01
8.629032258064516236e-01	2.234206471494607216e-01	5.334185361862182617e-01
8.629032258064516236e-01	2.249614791987673279e-01	5.277152061462402344e-01
8.653225806451613211e-01	2.249614791987673279e-01	5.135519504547119141e-01
8.653225806451613211e-01	2.280431432973805961e-01	5.086971521377563477e-01
8.661290322580644796e-01	2.280431432973805961e-01	5.082387924194335938e-01
8.661290322580644796e-01	2.295839753466872024e-01	5.082361698150634766e-01
8.677419354838710186e-01	2.295839753466872024e-01	4.993355572223663330e-01
8.677419354838710186e-01	2.311248073959938365e-01	4.973585605621337891e-01
8.709677419354838745e-01	2.311248073959938365e-01	4.755025506019592285e-01
8.709677419354838745e-01	2.403697996918335855e-01	4.665493965148925781e-01
8.717741935483871440e-01	2.403697996918335855e-01	4.617966413497924805e-01
8.717741935483871440e-01	2.419106317411402196e-01	4.615907967090606689e-01
8.725806451612903025e-01	2.419106317411402196e-01	4.561446011066436768e-01
8.725806451612903025e-01	2.465331278890600941e-01	4.516760706901550293e-01
8.733870967741935720e-01	2.465331278890600941e-01	4.486505091190338135e-01
8.733870967741935720e-01	2.511556240369799964e-01	4.384175837039947510e-01
8.741935483870967305e-01	2.511556240369799964e-01	4.363348782062530518e-01
8.741935483870967305e-01	2.526964560862866027e-01	4.350174069404602051e-01
8.766129032258064280e-01	2.526964560862866027e-01	4.305334687232971191e-01
8.766129032258064280e-01	2.542372881355932090e-01	4.298535883426666260e-01
8.782258064516128560e-01	2.542372881355932090e-01	4.274405539035797119e-01
8.782258064516128560e-01	2.557781201848998709e-01	4.175511002540588379e-01
8.790322580645161255e-01	2.557781201848998709e-01	4.175091981887817383e-01
8.790322580645161255e-01	2.604006163328197454e-01	4.152937829494476318e-01
8.806451612903225534e-01	2.604006163328197454e-01	4.090358912944793701e-01
8.806451612903225534e-01	2.634822804314329581e-01	4.058193862438201904e-01
8.814516129032258229e-01	2.634822804314329581e-01	4.046179056167602539e-01
8.814516129032258229e-01	2.665639445300462262e-01	3.972993195056915283e-01
8.822580645161289814e-01	2.665639445300462262e-01	3.948929607868194580e-01
8.822580645161289814e-01	2.681047765793528326e-01	3.922639191150665283e-01
8.830645161290322509e-01	2.681047765793528326e-01	3.890534639358520508e-01
8.830645161290322509e-01	2.696456086286594944e-01	3.865641355514526367e-01
8.838709677419355204e-01	2.696456086286594944e-01	3.811506927013397217e-01
8.838709677419355204e-01	2.727272727272727071e-01	3.793568015098571777e-01
8.879032258064516459e-01	2.727272727272727071e-01	3.719483315944671631e-01
8.879032258064516459e-01	2.742681047765793689e-01	3.701000511646270752e-01
8.895161290322580738e-01	2.742681047765793689e-01	3.673227131366729736e-01
8.895161290322580738e-01	2.773497688751925816e-01	3.635086417198181152e-01
8.903225806451613433e-01	2.773497688751925816e-01	3.597797453403472900e-01
8.903225806451613433e-01	2.804314329738058498e-01	3.558334708213806152e-01
8.927419354838709298e-01	2.804314329738058498e-01	3.436604142189025879e-01
8.927419354838709298e-01	2.835130970724191179e-01	3.373488187789916992e-01
8.959677419354838968e-01	2.835130970724191179e-01	3.326951563358306885e-01
8.959677419354838968e-01	2.850539291217257243e-01	3.326388001441955566e-01
9.000000000000000222e-01	2.850539291217257243e-01	3.231954574584960938e-01
9.000000000000000222e-01	3.050847457627118842e-01	3.024203479290008545e-01
9.008064516129031807e-01	3.050847457627118842e-01	3.014045357704162598e-01
9.008064516129031807e-01	3.158705701078582395e-01	2.911345064640045166e-01
9.016129032258064502e-01	3.158705701078582395e-01	2.910135388374328613e-01
9.016129032258064502e-01	3.174114021571648458e-01	2.876496315002441406e-01
9.040322580645161477e-01	3.174114021571648458e-01	2.838968634605407715e-01
9.040322580645161477e-01	3.189522342064715077e-01	2.834680080413818359e-01
9.048387096774193061e-01	3.189522342064715077e-01	2.834109365940093994e-01
9.048387096774193061e-01	3.266563944530045949e-01	2.704484462738037109e-01
9.080645161290322731e-01	3.266563944530045949e-01	2.605881392955780029e-01
9.080645161290322731e-01	3.281972265023112567e-01	2.581492364406585693e-01
9.104838709677419706e-01	3.281972265023112567e-01	2.482814490795135498e-01
9.104838709677419706e-01	3.312788906009245249e-01	2.479274719953536987e-01
9.112903225806451291e-01	3.312788906009245249e-01	2.474882453680038452e-01
9.112903225806451291e-01	3.328197226502311312e-01	2.469708174467086792e-01
9.129032258064516681e-01	3.328197226502311312e-01	2.433968931436538696e-01
9.129032258064516681e-01	3.343605546995377376e-01	2.424927949905395508e-01
9.137096774193548265e-01	3.343605546995377376e-01	2.412206530570983887e-01
9.137096774193548265e-01	3.374422187981510057e-01	2.364721149206161499e-01
9.153225806451612545e-01	3.374422187981510057e-01	2.351952940225601196e-01
9.153225806451612545e-01	3.405238828967642739e-01	2.322748899459838867e-01
9.161290322580645240e-01	3.405238828967642739e-01	2.315971255302429199e-01
9.161290322580645240e-01	3.436055469953774866e-01	2.284542322158813477e-01
9.185483870967742215e-01	3.436055469953774866e-01	2.235110849142074585e-01
9.185483870967742215e-01	3.466872110939907548e-01	2.205057442188262939e-01
9.193548387096773800e-01	3.466872110939907548e-01	2.187041938304901123e-01
9.193548387096773800e-01	3.528505392912172356e-01	2.095530033111572266e-01
9.217741935483870774e-01	3.528505392912172356e-01	2.087547034025192261e-01
9.217741935483870774e-01	3.574730354391371101e-01	2.012763172388076782e-01
9.225806451612903469e-01	3.574730354391371101e-01	1.970953643321990967e-01
9.225806451612903469e-01	3.590138674884437719e-01	1.954312920570373535e-01
9.282258064516129004e-01	3.590138674884437719e-01	1.791948825120925903e-01
9.282258064516129004e-01	3.620955315870569846e-01	1.742708832025527954e-01
9.290322580645161699e-01	3.620955315870569846e-01	1.742560863494873047e-01
9.290322580645161699e-01	3.667180277349769146e-01	1.686042845249176025e-01
9.298387096774193283e-01	3.667180277349769146e-01	1.678974032402038574e-01
9.298387096774193283e-01	3.697996918335901273e-01	1.660569459199905396e-01
9.306451612903225978e-01	3.697996918335901273e-01	1.642665416002273560e-01
9.306451612903225978e-01	3.728813559322033955e-01	1.579868495464324951e-01
9.314516129032257563e-01	3.728813559322033955e-01	1.574880778789520264e-01
9.314516129032257563e-01	3.805855161787365382e-01	1.506398916244506836e-01
9.322580645161290258e-01	3.805855161787365382e-01	1.491617858409881592e-01
9.322580645161290258e-01	3.836671802773497508e-01	1.474161297082901001e-01
9.330645161290322953e-01	3.836671802773497508e-01	1.457163095474243164e-01
9.330645161290322953e-01	3.867488443759630190e-01	1.430021375417709351e-01
9.338709677419354538e-01	3.867488443759630190e-01	1.426231861114501953e-01
9.338709677419354538e-01	3.882896764252696253e-01	1.407873928546905518e-01
9.346774193548387233e-01	3.882896764252696253e-01	1.406585872173309326e-01
9.346774193548387233e-01	3.898305084745762872e-01	1.400388628244400024e-01
9.354838709677418818e-01	3.898305084745762872e-01	1.397161781787872314e-01
9.354838709677418818e-01	3.944530046224961617e-01	1.357984393835067749e-01
9.379032258064515792e-01	3.944530046224961617e-01	1.329901069402694702e-01
9.379032258064515792e-01	3.975346687211093744e-01	1.276839822530746460e-01
9.387096774193548487e-01	3.975346687211093744e-01	1.252445280551910400e-01
9.387096774193548487e-01	3.990755007704160362e-01	1.249139383435249329e-01
9.411290322580645462e-01	3.990755007704160362e-01	1.216225698590278625e-01
9.411290322580645462e-01	4.006163328197226425e-01	1.214033737778663635e-01
9.419354838709677047e-01	4.006163328197226425e-01	1.195614039897918701e-01
9.419354838709677047e-01	4.021571648690292489e-01	1.174890995025634766e-01
9.427419354838709742e-01	4.021571648690292489e-01	1.169885918498039246e-01
9.427419354838709742e-01	4.036979969183359107e-01	1.163227483630180359e-01
9.443548387096774022e-01	4.036979969183359107e-01	1.138168722391128540e-01
9.443548387096774022e-01	4.052388289676425170e-01	1.108321174979209900e-01
9.451612903225806717e-01	4.052388289676425170e-01	1.084656268358230591e-01
9.451612903225806717e-01	4.083204930662557852e-01	1.072377711534500122e-01
9.459677419354838301e-01	4.083204930662557852e-01	1.031038165092468262e-01
9.459677419354838301e-01	4.160246533127889279e-01	1.007688045501708984e-01
9.467741935483870996e-01	4.160246533127889279e-01	1.007584705948829651e-01
9.467741935483870996e-01	4.221879815100154087e-01	9.846015274524688721e-02
9.475806451612903691e-01	4.221879815100154087e-01	9.807797521352767944e-02
9.475806451612903691e-01	4.237288135593220151e-01	9.560527652502059937e-02
9.483870967741935276e-01	4.237288135593220151e-01	9.511044621467590332e-02
9.483870967741935276e-01	4.252696456086286769e-01	9.472479671239852905e-02
9.491935483870967971e-01	4.252696456086286769e-01	9.403055161237716675e-02
9.491935483870967971e-01	4.283513097072418896e-01	9.295043349266052246e-02
9.499999999999999556e-01	4.283513097072418896e-01	9.185824543237686157e-02
9.499999999999999556e-01	4.329738058551617641e-01	8.738605678081512451e-02
9.508064516129032251e-01	4.329738058551617641e-01	8.641270548105239868e-02
9.508064516129032251e-01	4.406779661016949068e-01	8.365036547183990479e-02
9.524193548387096531e-01	4.406779661016949068e-01	8.289781212806701660e-02
9.524193548387096531e-01	4.437596302003081750e-01	8.247699588537216187e-02
9.532258064516129226e-01	4.437596302003081750e-01	8.229929208755493164e-02
9.532258064516129226e-01	4.453004622496147813e-01	8.203311264514923096e-02
9.540322580645160810e-01	4.453004622496147813e-01	8.004013448953628540e-02
9.540322580645160810e-01	4.514637904468413176e-01	7.670664787292480469e-02
9.556451612903226200e-01	4.514637904468413176e-01	7.548839598894119263e-02
9.556451612903226200e-01	4.560862865947611922e-01	7.329034060239791870e-02
9.564516129032257785e-01	4.560862865947611922e-01	7.291601598262786865e-02
9.564516129032257785e-01	4.637904468412942793e-01	7.010371237993240356e-02
9.572580645161290480e-01	4.637904468412942793e-01	6.987230479717254639e-02
9.572580645161290480e-01	4.699537750385208157e-01	6.848710030317306519e-02
9.580645161290322065e-01	4.699537750385208157e-01	6.808494031429290771e-02
9.580645161290322065e-01	4.730354391371340284e-01	6.722109764814376831e-02
9.588709677419354760e-01	4.730354391371340284e-01	6.717657297849655151e-02
9.588709677419354760e-01	4.776579352850539029e-01	6.624398380517959595e-02
9.596774193548387455e-01	4.776579352850539029e-01	6.602987647056579590e-02
9.596774193548387455e-01	4.822804314329738329e-01	6.567964702844619751e-02
9.604838709677419040e-01	4.822804314329738329e-01	6.522698700428009033e-02
9.604838709677419040e-01	4.853620955315870455e-01	6.460082530975341797e-02
9.612903225806451735e-01	4.853620955315870455e-01	6.378421187400817871e-02
9.612903225806451735e-01	4.915254237288135819e-01	6.067985668778419495e-02
