# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
9.121522693997071718e-01	3.548387096774193727e-01	3.034779131412506104e-01
9.121522693997071718e-01	3.602150537634408733e-01	2.891114950180053711e-01
9.136163982430454134e-01	3.602150537634408733e-01	2.882827520370483398e-01
9.136163982430454134e-01	3.709677419354838745e-01	2.769833505153656006e-01
9.150805270863836549e-01	3.709677419354838745e-01	2.703596651554107666e-01
9.150805270863836549e-01	3.817204301075268758e-01	2.556813061237335205e-01
9.165446559297217854e-01	3.817204301075268758e-01	2.513765692710876465e-01
9.165446559297217854e-01	3.978494623655913776e-01	2.208329588174819946e-01
9.180087847730600270e-01	3.978494623655913776e-01	2.158948034048080444e-01
9.180087847730600270e-01	4.086021505376344343e-01	2.032112926244735718e-01
9.238653001464128822e-01	4.086021505376344343e-01	1.850392371416091919e-01
9.238653001464128822e-01	4.139784946236559349e-01	1.680582165718078613e-01
9.267935578330893653e-01	4.139784946236559349e-01	1.607790291309356689e-01
9.267935578330893653e-01	4.193548387096774355e-01	1.598996818065643311e-01
9.282576866764274959e-01	4.193548387096774355e-01	1.595329940319061279e-01
9.282576866764274959e-01	4.247311827956989361e-01	1.572472304105758667e-01
9.341142020497803511e-01	4.247311827956989361e-01	1.367759406566619873e-01
9.341142020497803511e-01	4.354838709677419373e-01	1.283210068941116333e-01
9.385065885797950758e-01	4.354838709677419373e-01	1.236706078052520752e-01
9.385065885797950758e-01	4.462365591397849385e-01	1.162937879562377930e-01
9.399707174231332063e-01	4.462365591397849385e-01	9.711200743913650513e-02
9.399707174231332063e-01	4.516129032258064391e-01	9.433029592037200928e-02
9.428989751098096894e-01	4.516129032258064391e-01	8.524356782436370850e-02
9.428989751098096894e-01	4.838709677419354982e-01	7.545445859432220459e-02
9.458272327964860615e-01	4.838709677419354982e-01	7.266999036073684692e-02
9.458272327964860615e-01	4.946236559139784994e-01	7.009834051132202148e-02
9.487554904831625446e-01	4.946236559139784994e-01	6.888246536254882812e-02
9.487554904831625446e-01	5.000000000000000000e-01	6.640315800905227661e-02
9.516837481698389167e-01	5.000000000000000000e-01	6.557808071374893188e-02
9.516837481698389167e-01	5.053763440860215006e-01	6.157182529568672180e-02
9.531478770131771583e-01	5.053763440860215006e-01	6.079458072781562805e-02
9.531478770131771583e-01	5.107526881720430012e-01	5.978115648031234741e-02
9.546120058565153998e-01	5.107526881720430012e-01	5.674923583865165710e-02
9.546120058565153998e-01	5.376344086021505042e-01	4.680512845516204834e-02
9.560761346998536414e-01	5.376344086021505042e-01	4.663721472024917603e-02
9.560761346998536414e-01	5.645161290322581182e-01	3.775986284017562866e-02
9.575402635431917719e-01	5.645161290322581182e-01	3.749455511569976807e-02
9.575402635431917719e-01	5.806451612903226200e-01	3.499096632003784180e-02
9.590043923865300135e-01	5.806451612903226200e-01	3.447987511754035950e-02
9.590043923865300135e-01	5.967741935483871218e-01	3.321211412549018860e-02
9.633967789165446272e-01	5.967741935483871218e-01	3.074007853865623474e-02
9.633967789165446272e-01	6.021505376344086224e-01	2.963603660464286804e-02
9.663250366032211103e-01	6.021505376344086224e-01	2.802175283432006836e-02
9.663250366032211103e-01	6.075268817204301230e-01	2.661865949630737305e-02
9.677891654465593518e-01	6.075268817204301230e-01	2.637373842298984528e-02
9.677891654465593518e-01	6.129032258064516236e-01	2.572850696742534637e-02
9.707174231332357239e-01	6.129032258064516236e-01	2.415661513805389404e-02
9.707174231332357239e-01	6.290322580645161255e-01	2.239638380706310272e-02
9.721815519765739655e-01	6.290322580645161255e-01	2.138914912939071655e-02
9.721815519765739655e-01	6.774193548387096309e-01	1.307489443570375443e-02
9.736456808199122070e-01	6.774193548387096309e-01	1.280133239924907684e-02
9.736456808199122070e-01	6.881720430107527431e-01	1.202129758894443512e-02
9.765739385065885791e-01	6.881720430107527431e-01	1.164877135306596756e-02
9.765739385065885791e-01	6.935483870967742437e-01	1.055125612765550613e-02
9.780380673499268207e-01	6.935483870967742437e-01	1.003520563244819641e-02
9.780380673499268207e-01	7.096774193548387455e-01	9.275836870074272156e-03
9.795021961932650623e-01	7.096774193548387455e-01	9.022053331136703491e-03
9.795021961932650623e-01	7.150537634408602461e-01	8.761681616306304932e-03
9.809663250366031928e-01	7.150537634408602461e-01	8.715849369764328003e-03
9.809663250366031928e-01	7.473118279569892497e-01	7.150990888476371765e-03
9.838945827232796759e-01	7.473118279569892497e-01	6.950107868760824203e-03
9.838945827232796759e-01	7.688172043010752521e-01	5.792994983494281769e-03
9.853587115666179175e-01	7.688172043010752521e-01	5.670988932251930237e-03
9.853587115666179175e-01	7.795698924731182533e-01	5.425540730357170105e-03
9.882869692532942896e-01	7.795698924731182533e-01	5.153383128345012665e-03
9.882869692532942896e-01	7.956989247311827551e-01	4.379296209663152695e-03
9.897510980966325311e-01	7.956989247311827551e-01	4.180679563432931900e-03
9.897510980966325311e-01	8.279569892473118697e-01	3.508027875795960426e-03
9.926793557833089032e-01	8.279569892473118697e-01	3.485426073893904686e-03
9.926793557833089032e-01	8.440860215053763715e-01	2.988613443449139595e-03
9.941434846266471448e-01	8.440860215053763715e-01	2.787559293210506439e-03
9.941434846266471448e-01	8.548387096774193727e-01	2.639535581693053246e-03
9.956076134699853863e-01	8.548387096774193727e-01	2.319187158718705177e-03
9.956076134699853863e-01	8.602150537634408733e-01	2.236554399132728577e-03
9.970717423133236279e-01	8.602150537634408733e-01	2.182132797315716743e-03
9.970717423133236279e-01	9.784946236559139976e-01	8.297552121803164482e-04
9.985358711566617584e-01	9.784946236559139976e-01	8.275521686300635338e-04
9.985358711566617584e-01	9.838709677419354982e-01	7.772245444357395172e-04
1.000000000000000000e+00	9.838709677419354982e-01	7.676054374314844608e-04
1.000000000000000000e+00	1.000000000000000000e+00	5.583431920967996120e-04
