# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
6.556451612903225756e-01	1.571648690292758166e-01	7.643936872482299805e-01
6.556451612903225756e-01	1.587057010785824229e-01	7.642437219619750977e-01
6.580645161290322731e-01	1.587057010785824229e-01	7.626246213912963867e-01
6.580645161290322731e-01	1.602465331278890570e-01	7.622182369232177734e-01
6.612903225806451291e-01	1.602465331278890570e-01	7.609201073646545410e-01
6.612903225806451291e-01	1.617873651771956911e-01	7.606411576271057129e-01
6.629032258064516681e-01	1.617873651771956911e-01	7.584574222564697266e-01
6.629032258064516681e-01	1.633281972265022974e-01	7.583949565887451172e-01
6.661290322580645240e-01	1.633281972265022974e-01	7.575286030769348145e-01
6.661290322580645240e-01	1.679506933744221997e-01	7.566861510276794434e-01
6.669354838709677935e-01	1.679506933744221997e-01	7.559057474136352539e-01
6.669354838709677935e-01	1.694915254237288060e-01	7.557205557823181152e-01
6.677419354838709520e-01	1.694915254237288060e-01	7.553869485855102539e-01
6.677419354838709520e-01	1.725731895223420742e-01	7.551856040954589844e-01
6.685483870967742215e-01	1.725731895223420742e-01	7.549920082092285156e-01
6.685483870967742215e-01	1.741140215716486805e-01	7.546911239624023438e-01
6.693548387096773800e-01	1.741140215716486805e-01	7.545663118362426758e-01
6.693548387096773800e-01	1.756548536209553146e-01	7.542831897735595703e-01
6.701612903225806495e-01	1.756548536209553146e-01	7.530645728111267090e-01
6.701612903225806495e-01	1.771956856702619487e-01	7.520003318786621094e-01
6.774193548387096309e-01	1.771956856702619487e-01	7.468422651290893555e-01
6.774193548387096309e-01	1.818181818181818232e-01	7.463685870170593262e-01
6.822580645161290258e-01	1.818181818181818232e-01	7.441977262496948242e-01
6.822580645161290258e-01	1.848998459167950636e-01	7.436529994010925293e-01
6.830645161290322953e-01	1.848998459167950636e-01	7.434059381484985352e-01
6.830645161290322953e-01	1.864406779661016977e-01	7.429066300392150879e-01
6.846774193548387233e-01	1.864406779661016977e-01	7.425338625907897949e-01
6.846774193548387233e-01	1.941448382126348127e-01	7.410502433776855469e-01
6.879032258064515792e-01	1.941448382126348127e-01	7.392595410346984863e-01
6.879032258064515792e-01	1.956856702619414468e-01	7.391768693923950195e-01
6.927419354838709742e-01	1.956856702619414468e-01	7.349428534507751465e-01
6.927419354838709742e-01	1.987673343605546872e-01	7.340773344039916992e-01
6.967741935483870996e-01	1.987673343605546872e-01	7.318722009658813477e-01
6.967741935483870996e-01	2.003081664098613213e-01	7.315096259117126465e-01
6.991935483870967971e-01	2.003081664098613213e-01	7.304159402847290039e-01
6.991935483870967971e-01	2.064714946070878299e-01	7.288864850997924805e-01
7.008064516129032251e-01	2.064714946070878299e-01	7.275896668434143066e-01
7.008064516129032251e-01	2.080123266563944640e-01	7.273765802383422852e-01
7.024193548387096531e-01	2.080123266563944640e-01	7.248339056968688965e-01
7.024193548387096531e-01	2.095531587057010703e-01	7.246509790420532227e-01
7.048387096774193505e-01	2.095531587057010703e-01	7.225312590599060059e-01
7.048387096774193505e-01	2.110939907550077044e-01	7.218853831291198730e-01
7.056451612903226200e-01	2.110939907550077044e-01	7.216579318046569824e-01
7.056451612903226200e-01	2.126348228043143385e-01	7.215635180473327637e-01
7.072580645161290480e-01	2.126348228043143385e-01	7.206118702888488770e-01
7.072580645161290480e-01	2.141756548536209448e-01	7.186704874038696289e-01
7.080645161290322065e-01	2.141756548536209448e-01	7.175319790840148926e-01
7.080645161290322065e-01	2.157164869029275789e-01	7.168523669242858887e-01
7.104838709677419040e-01	2.157164869029275789e-01	7.158252000808715820e-01
7.104838709677419040e-01	2.187981510015408193e-01	7.157502770423889160e-01
7.137096774193548709e-01	2.187981510015408193e-01	7.138296961784362793e-01
7.137096774193548709e-01	2.234206471494607216e-01	7.110141515731811523e-01
7.249999999999999778e-01	2.234206471494607216e-01	7.011131644248962402e-01
7.249999999999999778e-01	2.249614791987673279e-01	7.006894350051879883e-01
7.282258064516129448e-01	2.249614791987673279e-01	6.990721225738525391e-01
7.282258064516129448e-01	2.265023112480739620e-01	6.990398168563842773e-01
7.290322580645161032e-01	2.265023112480739620e-01	6.987381577491760254e-01
7.290322580645161032e-01	2.280431432973805961e-01	6.981003284454345703e-01
7.330645161290322287e-01	2.280431432973805961e-01	6.962121129035949707e-01
7.330645161290322287e-01	2.326656394453004706e-01	6.946724653244018555e-01
7.370967741935483541e-01	2.326656394453004706e-01	6.916266083717346191e-01
7.370967741935483541e-01	2.357473035439137110e-01	6.914219856262207031e-01
7.379032258064516236e-01	2.357473035439137110e-01	6.904231309890747070e-01
7.379032258064516236e-01	2.372881355932203451e-01	6.898049116134643555e-01
7.403225806451613211e-01	2.372881355932203451e-01	6.859980225563049316e-01
7.403225806451613211e-01	2.419106317411402196e-01	6.847280859947204590e-01
7.419354838709677491e-01	2.419106317411402196e-01	6.838459968566894531e-01
7.419354838709677491e-01	2.465331278890600941e-01	6.818341016769409180e-01
7.443548387096774466e-01	2.465331278890600941e-01	6.791416406631469727e-01
7.443548387096774466e-01	2.496147919876733345e-01	6.780430674552917480e-01
7.459677419354838745e-01	2.496147919876733345e-01	6.763104200363159180e-01
7.459677419354838745e-01	2.557781201848998709e-01	6.740275025367736816e-01
7.500000000000000000e-01	2.557781201848998709e-01	6.720029115676879883e-01
7.500000000000000000e-01	2.573189522342064772e-01	6.718927621841430664e-01
7.524193548387096975e-01	2.573189522342064772e-01	6.707781553268432617e-01
7.524193548387096975e-01	2.588597842835130836e-01	6.693636775016784668e-01
7.532258064516128560e-01	2.588597842835130836e-01	6.690815091133117676e-01
7.532258064516128560e-01	2.619414483821263517e-01	6.659584045410156250e-01
7.548387096774193949e-01	2.619414483821263517e-01	6.655160784721374512e-01
7.548387096774193949e-01	2.650231124807396199e-01	6.646622419357299805e-01
7.572580645161289814e-01	2.650231124807396199e-01	6.623597741127014160e-01
7.572580645161289814e-01	2.665639445300462262e-01	6.618860363960266113e-01
7.620967741935483764e-01	2.665639445300462262e-01	6.572253704071044922e-01
7.620967741935483764e-01	2.711864406779661008e-01	6.551274061203002930e-01
7.637096774193548043e-01	2.711864406779661008e-01	6.546534895896911621e-01
7.637096774193548043e-01	2.727272727272727071e-01	6.540269851684570312e-01
7.653225806451613433e-01	2.727272727272727071e-01	6.532329916954040527e-01
7.653225806451613433e-01	2.742681047765793689e-01	6.522759795188903809e-01
7.661290322580645018e-01	2.742681047765793689e-01	6.521288156509399414e-01
7.661290322580645018e-01	2.758089368258859753e-01	6.517853736877441406e-01
7.677419354838709298e-01	2.758089368258859753e-01	6.515742540359497070e-01
7.677419354838709298e-01	2.773497688751925816e-01	6.510649323463439941e-01
7.685483870967741993e-01	2.773497688751925816e-01	6.501310467720031738e-01
7.685483870967741993e-01	2.788906009244992434e-01	6.498050093650817871e-01
7.709677419354838968e-01	2.788906009244992434e-01	6.478073000907897949e-01
7.709677419354838968e-01	2.835130970724191179e-01	6.452926397323608398e-01
7.725806451612903247e-01	2.835130970724191179e-01	6.447110176086425781e-01
7.725806451612903247e-01	2.881355932203389925e-01	6.442794799804687500e-01
7.750000000000000222e-01	2.881355932203389925e-01	6.410583853721618652e-01
7.750000000000000222e-01	2.896764252696455988e-01	6.410186886787414551e-01
7.766129032258064502e-01	2.896764252696455988e-01	6.400263905525207520e-01
7.766129032258064502e-01	2.912172573189522606e-01	6.380100250244140625e-01
7.774193548387097197e-01	2.912172573189522606e-01	6.377984881401062012e-01
7.774193548387097197e-01	2.958397534668721351e-01	6.368131637573242188e-01
7.782258064516128782e-01	2.958397534668721351e-01	6.366527676582336426e-01
7.782258064516128782e-01	2.973805855161787415e-01	6.365284323692321777e-01
7.798387096774193061e-01	2.973805855161787415e-01	6.357923746109008789e-01
7.798387096774193061e-01	2.989214175654853478e-01	6.352341175079345703e-01
7.822580645161290036e-01	2.989214175654853478e-01	6.337881088256835938e-01
7.822580645161290036e-01	3.004622496147920097e-01	6.333546638488769531e-01
7.870967741935483986e-01	3.004622496147920097e-01	6.297703385353088379e-01
7.870967741935483986e-01	3.035439137134052223e-01	6.293153762817382812e-01
7.887096774193548265e-01	3.035439137134052223e-01	6.292893886566162109e-01
7.887096774193548265e-01	3.050847457627118842e-01	6.292667388916015625e-01
7.903225806451612545e-01	3.050847457627118842e-01	6.268078088760375977e-01
7.903225806451612545e-01	3.081664098613250968e-01	6.250094175338745117e-01
7.911290322580645240e-01	3.081664098613250968e-01	6.241162419319152832e-01
7.911290322580645240e-01	3.097072419106317587e-01	6.239306330680847168e-01
7.927419354838709520e-01	3.097072419106317587e-01	6.238490939140319824e-01
7.927419354838709520e-01	3.112480739599383650e-01	6.223584413528442383e-01
7.967741935483870774e-01	3.112480739599383650e-01	6.196970939636230469e-01
7.967741935483870774e-01	3.127889060092449713e-01	6.195736527442932129e-01
7.991935483870967749e-01	3.127889060092449713e-01	6.185142397880554199e-01
7.991935483870967749e-01	3.143297380585516332e-01	6.182525753974914551e-01
8.016129032258064724e-01	3.143297380585516332e-01	6.151221394538879395e-01
8.016129032258064724e-01	3.158705701078582395e-01	6.125629544258117676e-01
8.072580645161290258e-01	3.158705701078582395e-01	6.082266569137573242e-01
8.072580645161290258e-01	3.204930662557781140e-01	6.036141514778137207e-01
8.088709677419354538e-01	3.204930662557781140e-01	6.030823588371276855e-01
8.088709677419354538e-01	3.220338983050847204e-01	6.010627746582031250e-01
8.112903225806451513e-01	3.220338983050847204e-01	5.998151302337646484e-01
8.112903225806451513e-01	3.235747303543913822e-01	5.996539592742919922e-01
8.129032258064515792e-01	3.235747303543913822e-01	5.991071462631225586e-01
8.129032258064515792e-01	3.251155624036979885e-01	5.988479256629943848e-01
8.145161290322581182e-01	3.251155624036979885e-01	5.977413058280944824e-01
8.145161290322581182e-01	3.281972265023112567e-01	5.962609648704528809e-01
8.153225806451612767e-01	3.281972265023112567e-01	5.957069993019104004e-01
8.153225806451612767e-01	3.297380585516178630e-01	5.954717993736267090e-01
8.169354838709677047e-01	3.297380585516178630e-01	5.953099727630615234e-01
8.169354838709677047e-01	3.343605546995377376e-01	5.941855907440185547e-01
8.177419354838709742e-01	3.343605546995377376e-01	5.936730504035949707e-01
8.177419354838709742e-01	3.389830508474576121e-01	5.935145616531372070e-01
8.185483870967742437e-01	3.389830508474576121e-01	5.930426716804504395e-01
8.185483870967742437e-01	3.420647149460708802e-01	5.926324725151062012e-01
8.201612903225806717e-01	3.420647149460708802e-01	5.901826024055480957e-01
8.201612903225806717e-01	3.436055469953774866e-01	5.887666344642639160e-01
8.209677419354838301e-01	3.436055469953774866e-01	5.880474448204040527e-01
8.209677419354838301e-01	3.482280431432973611e-01	5.853883624076843262e-01
8.233870967741935276e-01	3.482280431432973611e-01	5.814922451972961426e-01
8.233870967741935276e-01	3.497688751926040229e-01	5.814591050148010254e-01
8.241935483870967971e-01	3.497688751926040229e-01	5.792154073715209961e-01
8.241935483870967971e-01	3.513097072419106293e-01	5.786228775978088379e-01
8.249999999999999556e-01	3.513097072419106293e-01	5.784491300582885742e-01
8.249999999999999556e-01	3.543913713405238974e-01	5.775928497314453125e-01
8.274193548387096531e-01	3.543913713405238974e-01	5.773099660873413086e-01
8.274193548387096531e-01	3.559322033898305038e-01	5.770552158355712891e-01
8.282258064516129226e-01	3.559322033898305038e-01	5.761946439743041992e-01
8.282258064516129226e-01	3.574730354391371101e-01	5.749024748802185059e-01
8.290322580645160810e-01	3.574730354391371101e-01	5.746299028396606445e-01
8.290322580645160810e-01	3.620955315870569846e-01	5.719926953315734863e-01
8.322580645161290480e-01	3.620955315870569846e-01	5.697969198226928711e-01
8.322580645161290480e-01	3.651771956856702528e-01	5.686345100402832031e-01
8.330645161290322065e-01	3.651771956856702528e-01	5.681249499320983887e-01
8.330645161290322065e-01	3.744221879815100018e-01	5.640495419502258301e-01
8.370967741935483319e-01	3.744221879815100018e-01	5.593985319137573242e-01
8.370967741935483319e-01	3.759630200308166637e-01	5.584083795547485352e-01
8.395161290322580294e-01	3.759630200308166637e-01	5.559884905815124512e-01
8.395161290322580294e-01	3.775038520801232700e-01	5.550491213798522949e-01
8.411290322580645684e-01	3.775038520801232700e-01	5.540013313293457031e-01
8.411290322580645684e-01	3.805855161787365382e-01	5.532064437866210938e-01
8.427419354838709964e-01	3.805855161787365382e-01	5.529060959815979004e-01
8.427419354838709964e-01	3.836671802773497508e-01	5.517083406448364258e-01
8.451612903225806939e-01	3.836671802773497508e-01	5.480046272277832031e-01
8.451612903225806939e-01	3.852080123266564127e-01	5.473821163177490234e-01
8.467741935483871218e-01	3.852080123266564127e-01	5.447102785110473633e-01
8.467741935483871218e-01	3.913713405238828935e-01	5.404619574546813965e-01
8.483870967741935498e-01	3.913713405238828935e-01	5.386791825294494629e-01
8.483870967741935498e-01	3.929121725731894998e-01	5.380908846855163574e-01
8.491935483870968193e-01	3.929121725731894998e-01	5.372884273529052734e-01
8.491935483870968193e-01	3.944530046224961617e-01	5.355571508407592773e-01
8.499999999999999778e-01	3.944530046224961617e-01	5.338588356971740723e-01
8.499999999999999778e-01	3.959938366718027680e-01	5.335574150085449219e-01
8.516129032258064058e-01	3.959938366718027680e-01	5.329110622406005859e-01
8.516129032258064058e-01	3.975346687211093744e-01	5.316621065139770508e-01
8.548387096774193727e-01	3.975346687211093744e-01	5.282570719718933105e-01
8.548387096774193727e-01	4.021571648690292489e-01	5.246428847312927246e-01
8.572580645161290702e-01	4.021571648690292489e-01	5.221487879753112793e-01
8.572580645161290702e-01	4.036979969183359107e-01	5.213541984558105469e-01
8.596774193548386567e-01	4.036979969183359107e-01	5.183904170989990234e-01
8.596774193548386567e-01	4.052388289676425170e-01	5.168417096138000488e-01
8.604838709677419262e-01	4.052388289676425170e-01	5.162287354469299316e-01
8.604838709677419262e-01	4.083204930662557852e-01	5.140650868415832520e-01
8.612903225806451957e-01	4.083204930662557852e-01	5.126169323921203613e-01
8.612903225806451957e-01	4.114021571648690534e-01	5.117972493171691895e-01
8.620967741935483541e-01	4.114021571648690534e-01	5.101478695869445801e-01
8.620967741935483541e-01	4.129429892141756597e-01	5.062665343284606934e-01
8.629032258064516236e-01	4.129429892141756597e-01	5.057984590530395508e-01
8.629032258064516236e-01	4.144838212634822661e-01	5.043235421180725098e-01
8.637096774193548931e-01	4.144838212634822661e-01	5.042503476142883301e-01
8.637096774193548931e-01	4.191063174114021406e-01	5.001020431518554688e-01
8.661290322580644796e-01	4.191063174114021406e-01	4.970118701457977295e-01
8.661290322580644796e-01	4.221879815100154087e-01	4.953603148460388184e-01
8.669354838709677491e-01	4.221879815100154087e-01	4.949368834495544434e-01
8.669354838709677491e-01	4.252696456086286769e-01	4.946317076683044434e-01
8.701612903225806051e-01	4.252696456086286769e-01	4.887602627277374268e-01
8.701612903225806051e-01	4.268104776579352833e-01	4.881214201450347900e-01
8.709677419354838745e-01	4.268104776579352833e-01	4.873422384262084961e-01
8.709677419354838745e-01	4.314329738058551578e-01	4.859012067317962646e-01
8.725806451612903025e-01	4.314329738058551578e-01	4.851413369178771973e-01
8.725806451612903025e-01	4.329738058551617641e-01	4.850084781646728516e-01
8.741935483870967305e-01	4.329738058551617641e-01	4.830510914325714111e-01
